Month,Max Temp. (degree Celcius),Min Temp. (degree Celcius),Rainfall (mm),Actual Evaporation (mm),"Relative Humidity (morning, %)","Relative Humidity (afternoon, %)",Sunshine (hour/day),Cloudy (hour/day),Solar Radiation (cal/cm^2/day),AVE_WL(m)
0.4545454545454545,0.8090909090909092,0.9097744360902256,0.0,0.7549019607843138,0.92,0.68,0.6019417475728155,0.4789915966386554,0.7369988213643225,1
0.36363636363636365,0.8090909090909092,0.7669172932330828,0.0,0.19607843137254904,0.92,0.61,0.6796116504854369,0.38655462184873945,0.7899133599387936,1
0.36363636363636365,0.5636363636363636,0.7293233082706767,0.0,0.09803921568627452,0.9,0.91,0.2233009708737864,0.7815126050420168,0.4735840863505718,1
0.36363636363636365,0.7636363636363638,0.9022556390977445,0.0,0.2450980392156863,0.92,0.62,0.9611650485436893,0.14285714285714282,0.9850912925704597,1
0.8181818181818182,0.7000000000000003,0.6015037593984963,0.0,0.09803921568627452,0.9,0.59,0.6990291262135923,0.23529411764705885,0.669423709187155,1
0.4545454545454545,0.8272727272727275,0.9473684210526316,0.0,0.8627450980392158,0.92,0.6900000000000001,0.7669902912621359,0.3361344537815125,0.8503132689563906,1
0.4545454545454545,0.8272727272727275,0.9624060150375942,0.00881057268722467,0.19607843137254904,0.96,0.71,0.4223300970873786,0.6218487394957983,0.6278199375529869,1
0.7272727272727273,0.6636363636363637,0.9097744360902256,0.06057268722466961,0.1470588235294118,0.91,0.75,0.8155339805825242,0.18487394957983191,0.8011827712412894,2
0.1818181818181818,0.34545454545454535,0.5939849624060151,0.07433920704845816,0.09803921568627452,0.84,0.71,0.3883495145631068,0.5294117647058824,0.5360104216207275,0
0.6363636363636364,0.7636363636363638,0.8796992481203009,0.0,0.19607843137254904,0.96,0.67,0.9611650485436893,0.10924369747899157,0.9863733173424868,2
0.0,0.19999999999999996,0.34586466165413543,0.0,0.09803921568627452,0.93,0.53,0.6407766990291262,0.21848739495798317,0.5224664502388289,0
0.4545454545454545,0.6272727272727275,0.8571428571428572,0.0,0.09803921568627452,0.96,0.88,0.00970873786407767,0.9915966386554622,0.33041086826161575,2
0.36363636363636365,0.9000000000000002,0.8721804511278196,0.0,0.19607843137254904,0.91,0.68,0.8349514563106796,0.25210084033613445,0.8976034407890656,0
0.9999999999999999,0.24545454545454548,0.4285714285714286,0.0,0.04901960784313726,0.87,0.6900000000000001,0.2233009708737864,0.5714285714285714,0.2829345960588077,1
0.5454545454545454,0.672727272727273,0.8947368421052632,0.05011013215859031,0.19607843137254904,0.92,0.8300000000000001,0.3883495145631068,0.6554621848739496,0.5867744670292178,2
0.9090909090909091,0.690909090909091,0.7293233082706767,0.0,0.09803921568627452,0.9,0.58,0.7378640776699029,0.15126050420168066,0.597464899402411,1
0.4545454545454545,0.8363636363636365,0.9548872180451129,0.1051762114537445,0.9362745098039218,0.92,0.62,0.6310679611650485,0.45378151260504196,0.7569942722441637,1
0.6363636363636364,0.6636363636363637,0.8796992481203009,0.027533039647577095,0.19607843137254904,0.96,0.88,0.5631067961165048,0.45378151260504196,0.7069894904985422,2
0.4545454545454545,0.8454545454545456,0.9548872180451129,0.0,0.7352941176470589,0.92,0.61,0.7961165048543688,0.31092436974789917,0.8703087198362317,1
0.9999999999999999,0.31818181818181823,0.27819548872180455,0.0,0.04901960784313726,0.85,0.59,0.5728155339805826,0.26890756302521,0.46440313475734585,0
0.2727272727272727,0.8090909090909092,0.8646616541353385,0.0,0.09803921568627452,0.96,0.7000000000000001,0.5825242718446602,0.4201680672268907,0.700254337172515,1
0.7272727272727273,0.6545454545454547,0.7744360902255639,0.22577092511013216,0.11494252873563218,0.9,0.75,0.47572815533980584,0.4789915966386554,0.5793511300428031,2
0.9090909090909091,0.6454545454545456,0.6917293233082707,0.0,0.1470588235294118,0.91,0.59,0.7087378640776699,0.17647058823529413,0.38803994954612187,1
0.0,0.5454545454545455,0.46616541353383456,0.0,0.09803921568627452,0.88,0.46,0.6310679611650485,0.22689075630252095,0.5172349620562022,0
0.0,0.4,0.40601503759398494,0.0,0.04901960784313726,0.9400000000000001,0.61,0.6019417475728155,0.25210084033613445,0.5015818531461301,0
0.36363636363636365,0.8272727272727275,0.8345864661654137,0.0,0.19607843137254904,0.91,0.84,0.854368932038835,0.23529411764705885,0.9110647008953496,1
0.8181818181818182,0.7181818181818184,0.7969924812030076,0.0,0.09803921568627452,0.9,0.8300000000000001,0.6990291262135923,0.23529411764705885,0.669423709187155,1
0.09090909090909091,0.6000000000000002,0.6917293233082707,0.0,0.09803921568627452,0.9,0.53,0.33009708737864074,0.5210084033613445,0.4241434213519158,0
0.9090909090909091,0.5727272727272729,0.6390977443609024,0.0,0.04901960784313726,0.8300000000000001,0.65,0.7378640776699029,0.15126050420168066,0.3719112508012655,1
0.09090909090909091,0.32727272727272727,0.33834586466165417,0.0,0.09803921568627452,0.86,0.48,0.7572815533980582,0.15126050420168066,0.6857178304832406,0
0.4545454545454545,0.7181818181818184,0.849624060150376,0.0,0.1470588235294118,0.96,0.71,0.7572815533980582,0.3445378151260504,0.8436550112694113,1
0.7272727272727273,0.6454545454545456,0.8345864661654137,0.011013215859030838,0.09803921568627452,0.9,0.76,0.4368932038834951,0.5126050420168067,0.5539794462480098,1
0.7272727272727273,0.6454545454545456,0.8721804511278196,0.011013215859030838,0.09803921568627452,0.91,0.8300000000000001,0.6310679611650485,0.3445378151260504,0.6807551539463618,2
0.9999999999999999,0.28181818181818186,0.4586466165413534,0.0,0.04901960784313726,0.9400000000000001,0.65,0.4854368932038835,0.3445378151260504,0.4190329081284506,1
0.5454545454545454,0.7000000000000003,0.8646616541353385,0.016519823788546256,0.1470588235294118,0.91,0.8300000000000001,0.7572815533980582,0.3361344537815125,0.8397882591344265,2
0.5454545454545454,0.7454545454545457,0.9172932330827068,0.0,0.2450980392156863,0.92,0.76,0.8640776699029127,0.24369747899159663,0.9130290936911974,2
0.09090909090909091,0.46363636363636374,0.3157894736842105,0.0,0.1470588235294118,0.85,0.51,0.7378640776699029,0.1680672268907563,0.673828084613635,0
0.5454545454545454,0.5818181818181819,0.8796992481203009,0.009911894273127754,0.13725490196078433,0.96,0.92,0.30097087378640774,0.73109243697479,0.5268501478464052,2
0.6363636363636364,0.6090909090909092,0.8646616541353385,0.027533039647577095,0.09803921568627452,0.91,0.74,0.07766990291262137,0.8739495798319328,0.3662662062405657,2
0.1818181818181818,0.690909090909091,0.4962406015037595,0.0,0.09803921568627452,0.9400000000000001,0.41000000000000003,0.8058252427184467,0.1680672268907563,0.8188829842228241,0
0.1818181818181818,0.5545454545454546,0.7293233082706767,0.0473568281938326,0.17647058823529416,0.9500000000000001,0.16,0.08737864077669903,0.7899159663865546,0.3320857715928124,0
0.0,0.32727272727272727,0.3834586466165414,0.0,0.04901960784313726,0.73,0.48,0.5728155339805826,0.2773109243697479,0.48590806641715434,0
0.36363636363636365,0.8636363636363636,0.887218045112782,0.0,0.1470588235294118,0.92,0.5700000000000001,0.8640776699029127,0.22689075630252095,0.9177849920390397,1
0.0,0.34545454545454535,0.42105263157894746,0.0,0.09803921568627452,0.9400000000000001,0.53,0.6019417475728155,0.25210084033613445,0.5015818531461301,0
0.7272727272727273,0.7000000000000003,0.8421052631578948,0.0,0.04901960784313726,0.91,0.8300000000000001,0.30097087378640774,0.6302521008403361,0.465250925332396,2
0.1818181818181818,0.8272727272727275,0.8270676691729325,0.06057268722466961,0.1470588235294118,0.91,0.5,0.8252427184466019,0.15126050420168066,0.8320340770455532,0
0.9999999999999999,0.17272727272727284,0.5413533834586467,0.0,0.04901960784313726,0.88,0.9,0.20388349514563106,0.588235294117647,0.2728644982527243,1
0.7272727272727273,0.7636363636363638,0.8796992481203009,0.22026431718061676,0.04901960784313726,0.91,0.92,0.0,0.8907563025210083,0.26874961229089556,2
